Contest ID,Problem Index,Name,Type,Points,Tags,Solved Count,Rating
1422,B,Nice Matrix,PROGRAMMING,750.0,"greedy, implementation, math",14416,1300
1422,A,Fence,PROGRAMMING,500.0,"geometry, math",20953,800
1421,E,Swedish Heroes,PROGRAMMING,2500.0,"brute force, dp, implementation",699,2700
1421,D,Hexagons,PROGRAMMING,2000.0,"brute force, constructive algorithms, greedy, implementation, math, shortest paths",4170,1900
1421,C,Palindromifier,PROGRAMMING,1500.0,"constructive algorithms, strings",12819,1400
1421,B,Putting Bricks in the Wall,PROGRAMMING,1000.0,"constructive algorithms, implementation",13089,1100
1421,A,XORwice,PROGRAMMING,500.0,"bitmasks, greedy, math",29195,800
1420,E,Battle Lemmings,PROGRAMMING,3000.0,"dp, greedy",932,2500
1420,D,Rescue Nibel!,PROGRAMMING,2000.0,"combinatorics, data structures, sortings",7603,1800
1420,C2,Pokémon Army (hard version),PROGRAMMING,1250.0,"data structures, divide and conquer, dp, greedy, implementation",4697,2100
1420,C1,Pokémon Army (easy version),PROGRAMMING,1000.0,"constructive algorithms, dp, greedy",17623,1300
1420,B,Rock and Lever,PROGRAMMING,1000.0,"bitmasks, math",25875,1200
1420,A,Cubes Sorting,PROGRAMMING,500.0,"math, sortings",23430,900
1419,F,Rain of Fire,PROGRAMMING,3000.0,"binary search, data structures, dfs and similar, dsu, graphs, implementation",492,2800
1419,E,Decryption,PROGRAMMING,2250.0,"constructive algorithms, implementation, math, number theory",3289,2100
1419,D2,Sage's Birthday (hard version),PROGRAMMING,1000.0,"binary search, brute force, constructive algorithms, greedy, sortings, two pointers",15626,1500
1419,D1,Sage's Birthday (easy version),PROGRAMMING,750.0,"binary search, constructive algorithms, greedy, sortings",24402,1000
1419,C,Killjoy,PROGRAMMING,1250.0,"greedy, implementation, math",15418,1500
1419,B,Stairs,PROGRAMMING,750.0,"brute force, constructive algorithms, greedy, implementation, math",16266,1200
1419,A,Digit Game,PROGRAMMING,500.0,"games, greedy, implementation",19577,900
1418,G,Three Occurrences,PROGRAMMING,N/A,"data structures, divide and conquer, hashing, two pointers",1953,2500
1418,F,Equal Product,PROGRAMMING,N/A,"data structures, math, number theory, two pointers",369,3000
1418,E,Expected Damage,PROGRAMMING,N/A,"binary search, combinatorics, probabilities",1875,2400
1418,D,Trash Problem,PROGRAMMING,N/A,"data structures, implementation",4369,2100
1418,C,Mortal Kombat Tower,PROGRAMMING,N/A,"dp, graphs, greedy, shortest paths",20049,1500
1418,B,Negative Prefixes,PROGRAMMING,N/A,"greedy, sortings",16689,1300
1418,A,Buying Torches,PROGRAMMING,N/A,math,23209,1000
1417,B,Two Arrays,PROGRAMMING,1000.0,"greedy, math, sortings",14472,1100
1417,A,Copy-paste,PROGRAMMING,500.0,"greedy, math",18240,800
1416,F,Showing Off,PROGRAMMING,2750.0,"flows, graph matchings, greedy, implementation",463,3300
1416,E,Split,PROGRAMMING,2250.0,"binary search, data structures, dp, greedy",295,3200
1416,D,Graph and Queries,PROGRAMMING,2000.0,"data structures, dsu, graphs, implementation, trees",2082,2600
1416,C,XOR Inverse,PROGRAMMING,1250.0,"bitmasks, data structures, divide and conquer, dp, greedy, math, sortings, strings, trees",4429,2000
1416,B,Make Them Equal,PROGRAMMING,1000.0,"constructive algorithms, greedy, math",6137,2000
1416,A,k-Amazing Numbers,PROGRAMMING,500.0,"binary search, data structures, implementation, two pointers",12587,1500
1415,F,Cakes for Clones,PROGRAMMING,3000.0,dp,489,2900
1415,E,New Game Plus!,PROGRAMMING,2500.0,"constructive algorithms, greedy, math",2721,2200
1415,D,XOR-gun,PROGRAMMING,2000.0,"bitmasks, brute force, constructive algorithms",5417,2000
1415,C,Bouncing Ball,PROGRAMMING,1250.0,"brute force, dp, implementation",10953,1400
1415,B,Repainting Street,PROGRAMMING,1250.0,"brute force, brute force, greedy",12187,1100
1415,A,Prison Break,PROGRAMMING,500.0,"brute force, math",15171,800
1413,F,Roads and Ramen,PROGRAMMING,3000.0,"data structures, trees",781,2800
1413,E,Solo mid Oracle,PROGRAMMING,2250.0,"greedy, math, ternary search",2027,2100
1413,D,Shurikens,PROGRAMMING,2000.0,"data structures, greedy, implementation",6510,1700
1413,C,Perform Easily,PROGRAMMING,1500.0,"binary search, brute force, dp, implementation, sortings, two pointers",5725,1900
1413,B,A New Technique,PROGRAMMING,1000.0,implementation,11718,1100
1413,A,Finding Sasuke,PROGRAMMING,500.0,"constructive algorithms, math",14776,800
1411,G,No Game No Life,PROGRAMMING,3250.0,"bitmasks, games, math, matrices",668,2700
1411,F,The Thorny Path,PROGRAMMING,2750.0,"greedy, math",375,3000
1411,E,Poman Numbers,PROGRAMMING,2250.0,"bitmasks, greedy, math, strings",1651,2300
1411,D,Grime Zoo,PROGRAMMING,2000.0,"brute force, greedy, implementation, strings",2524,2100
1411,C,Peaceful Rooks,PROGRAMMING,1750.0,"dfs and similar, dsu, graphs",8005,1700
1411,B,Fair Numbers,PROGRAMMING,1000.0,"brute force, number theory",19496,1000
1411,A,In-game Chat,PROGRAMMING,500.0,implementation,20621,800
1409,F,Subsequences of Length Two,PROGRAMMING,N/A,"dp, strings",4460,2100
1409,E,Two Platforms,PROGRAMMING,N/A,"binary search, dp, sortings, two pointers",7845,1800
1409,D,Decrease the Sum of Digits,PROGRAMMING,N/A,"greedy, math",19444,1500
1409,C,Yet Another Array Restoration,PROGRAMMING,N/A,"brute force, math, number theory",23339,1200
1409,B,Minimum Product,PROGRAMMING,N/A,"brute force, greedy, math",29037,1100
1409,A,Yet Another Two Integers Problem,PROGRAMMING,N/A,"greedy, math",66530,800
1408,I,Bitwise Magic,PROGRAMMING,3750.0,"dp, math",176,3200
1408,H,Rainbow Triples,PROGRAMMING,3750.0,"binary search, data structures, flows, greedy",404,3300
1408,G,Clusterization Counting,PROGRAMMING,3000.0,"combinatorics, dp, dsu, fft, graphs, trees",1059,2700
1408,F,Two Different,PROGRAMMING,2500.0,"constructive algorithms, divide and conquer",2401,2300
1408,E,Avoid Rainbow Cycles,PROGRAMMING,2500.0,"data structures, dsu, graphs, greedy, sortings, trees",1988,2400
1408,D,Searchlights,PROGRAMMING,2000.0,"binary search, brute force, data structures, dp, implementation, sortings, two pointers",4323,2000
1408,C,Discrete Acceleration,PROGRAMMING,1250.0,"binary search, dp, implementation, math, two pointers",8861,1500
1408,B,Arrays Sum,PROGRAMMING,1000.0,"constructive algorithms, greedy, math",9968,1400
1408,A,Circle Coloring,PROGRAMMING,500.0,constructive algorithms,12505,800
1407,E,Egor in the Republic of Dagestan,PROGRAMMING,2500.0,"constructive algorithms, dfs and similar, dp, graphs, greedy, shortest paths",1702,2500
1407,D,Discrete Centrifugal Jumps,PROGRAMMING,2000.0,"data structures, dp, graphs",4929,2200
1407,C,Chocolate Bunny,PROGRAMMING,1500.0,"constructive algorithms, interactive, math, two pointers",12082,1600
1407,B,Big Vova,PROGRAMMING,1000.0,"brute force, greedy, math, number theory",17047,1300
1407,A,Ahahahahahahahaha,PROGRAMMING,500.0,"constructive algorithms, math",20458,1100
1406,E,Deleting Numbers,PROGRAMMING,2750.0,"interactive, math, number theory",1702,2600
1406,D,Three Sequences,PROGRAMMING,2000.0,"constructive algorithms, data structures, greedy, math",3513,2200
1406,C,Link Cut Centroids,PROGRAMMING,1500.0,"constructive algorithms, dfs and similar, graphs, trees",10315,1700
1406,B,Maximum Product,PROGRAMMING,1000.0,"brute force, dp, greedy, implementation, sortings",22682,1200
1406,A,Subset Mex,PROGRAMMING,500.0,"greedy, implementation, math",21508,900
1405,B,Array Cancellation,PROGRAMMING,1000.0,"constructive algorithms, implementation",21601,1000
1405,A,Permutation Forgery,PROGRAMMING,500.0,constructive algorithms,21457,800
1404,E,Bricks,PROGRAMMING,3000.0,"flows, graph matchings, graphs",1239,2800
1404,D,Game of Pairs,PROGRAMMING,2250.0,"constructive algorithms, dfs and similar, interactive, math, number theory",1086,2800
1404,C,Fixed Point Removal,PROGRAMMING,1500.0,"binary search, constructive algorithms, data structures, greedy, two pointers",2678,2300
1404,B,Tree Tag,PROGRAMMING,1000.0,"dfs and similar, dp, games, trees",7413,1900
1404,A,Balanced Bitstring,PROGRAMMING,500.0,"implementation, strings",15481,1500
1403,C,Chess Rush,PROGRAMMING,N/A,"*special, combinatorics, dp, implementation, math",51,3200
1403,B,Spring cleaning,PROGRAMMING,N/A,"*special, data structures, dfs and similar, graphs, trees",366,2300
1403,A,The Potion of Great Power,PROGRAMMING,N/A,"*special, 2-sat, binary search, data structures, graphs, interactive, sortings, two pointers",290,2400
1402,C,Star Trek,PROGRAMMING,N/A,"*special, combinatorics, dfs and similar, dp, games, graphs, matrices, trees",203,2600
1402,B,Roads,PROGRAMMING,N/A,"*special, geometry, sortings",111,2900
1402,A,Fancy Fence,PROGRAMMING,N/A,"*special, data structures, dsu, implementation, math, sortings",1195,1800
1401,F,Reverse and Swap,PROGRAMMING,2500.0,"binary search, bitmasks, data structures",1750,2400
1401,E,Divide Square,PROGRAMMING,2500.0,"data structures, geometry, implementation, sortings",2444,2400
1401,D,Maximum Distributed Tree,PROGRAMMING,1750.0,"dfs and similar, dp, greedy, implementation, math, number theory, sortings, trees",9337,1800
1401,C,Mere Array,PROGRAMMING,1500.0,"constructive algorithms, math, number theory, sortings",24333,1300
1401,B,Ternary Sequence,PROGRAMMING,1000.0,"constructive algorithms, greedy, math",21087,1100
1401,A,Distance and Axis,PROGRAMMING,500.0,"constructive algorithms, math",27505,900
1400,G,Mercenaries,PROGRAMMING,N/A,"bitmasks, brute force, combinatorics, dp, dsu, math, two pointers",968,2600
1400,F,x-prime Substrings,PROGRAMMING,N/A,"brute force, dfs and similar, dp, string suffix structures, strings",895,2800
1400,E,Clear the Multiset,PROGRAMMING,N/A,"data structures, divide and conquer, dp, greedy",5461,2200
1400,D,Zigzags,PROGRAMMING,N/A,"brute force, combinatorics, data structures, math, two pointers",10298,1900
1400,C,Binary String Reconstruction,PROGRAMMING,N/A,"2-sat, brute force, constructive algorithms, greedy",17350,1500
1400,B,RPG Protagonist,PROGRAMMING,N/A,"brute force, greedy, math",11206,1700
1400,A,String Similarity,PROGRAMMING,N/A,"constructive algorithms, strings",27029,800
1399,F,Yet Another Segments Subset,PROGRAMMING,N/A,"data structures, dp, graphs, sortings",1615,2300
1399,E2,Weights Division (hard version),PROGRAMMING,N/A,"binary search, dfs and similar, greedy, sortings, trees, two pointers",2282,2200
1399,E1,Weights Division (easy version),PROGRAMMING,N/A,"data structures, dfs and similar, greedy, trees",5835,2000
1399,D,Binary String To Subsequences,PROGRAMMING,N/A,"constructive algorithms, data structures, greedy, implementation",18308,1500
1399,C,Boats Competition,PROGRAMMING,N/A,"brute force, greedy, two pointers",28948,1200
1399,B,Gifts Fixing,PROGRAMMING,N/A,greedy,43591,800
1399,A,Remove Smallest,PROGRAMMING,N/A,"greedy, sortings",66755,800
1398,G,Running Competition,PROGRAMMING,N/A,"bitmasks, fft, math, number theory",1110,2600
1398,F,Controversial Rounds,PROGRAMMING,N/A,"binary search, data structures, dp, greedy, two pointers",1285,2500
1398,E,Two Types of Spells,PROGRAMMING,N/A,"binary search, data structures, greedy, implementation, math, sortings",2425,2200
1398,D,Colored Rectangles,PROGRAMMING,N/A,"dp, greedy, sortings",11503,1800
1398,C,Good Subarrays,PROGRAMMING,N/A,"data structures, dp, math",26596,1600
1398,B,Substring Removal Game,PROGRAMMING,N/A,"games, greedy, sortings",24644,800
1398,A,Bad Triangle,PROGRAMMING,N/A,"geometry, math",27561,800
1397,B,Power Sequence,PROGRAMMING,1000.0,"brute force, math, number theory, sortings",14719,1500
1397,A,Juggling Letters,PROGRAMMING,500.0,"greedy, strings",28621,800
1396,E,Distance Matching,PROGRAMMING,2500.0,"constructive algorithms, dfs and similar, trees",350,3200
1396,D,Rainbow Rectangles,PROGRAMMING,2250.0,"data structures, sortings, two pointers",308,3300
1396,C,Monster Invaders,PROGRAMMING,1750.0,"dp, greedy, implementation",2598,2300
1396,B,Stoned Game,PROGRAMMING,1000.0,"brute force, constructive algorithms, games, greedy",11419,1800
1396,A,Multiples of Length,PROGRAMMING,500.0,"constructive algorithms, greedy, number theory",15463,1600
1395,C,Boboniu and Bit Operations,PROGRAMMING,1000.0,"bitmasks, brute force, dp, greedy",14145,1600
1395,B,Boboniu Plays Chess,PROGRAMMING,750.0,constructive algorithms,16062,1100
1395,A,Boboniu Likes to Color Balls,PROGRAMMING,500.0,"brute force, math",24145,1000
1394,E,Boboniu and Banknote Collection,PROGRAMMING,2500.0,strings,147,3500
1394,D,Boboniu and Jianghu,PROGRAMMING,1750.0,"dp, greedy, sortings, trees",1021,2800
1394,C,Boboniu and String,PROGRAMMING,1500.0,"binary search, geometry, ternary search",1091,2600
1394,B,Boboniu Walks on Graph,PROGRAMMING,1000.0,"brute force, dfs and similar, graphs, hashing",2010,2300
1394,A,Boboniu Chats with Du,PROGRAMMING,500.0,"dp, greedy, sortings, two pointers",6776,1800
1393,E2,Twilight and Ancient Scroll (harder version),PROGRAMMING,1500.0,"dp, hashing, implementation, string suffix structures, strings, two pointers",368,3200
1393,E1,Twilight and Ancient Scroll (easier version),PROGRAMMING,1500.0,"dp, hashing, implementation, string suffix structures, strings",389,2800
1393,D,Rarity and New Dress,PROGRAMMING,1750.0,"dfs and similar, dp, implementation, shortest paths",4003,2100
1393,C,Pinkie Pie Eats Patty-cakes,PROGRAMMING,1500.0,"constructive algorithms, greedy, math, sortings",10639,1700
1393,B,Applejack and Storages,PROGRAMMING,1000.0,"constructive algorithms, data structures, greedy, implementation",16713,1400
1393,A,"Rainbow Dash, Fluttershy and Chess Coloring",PROGRAMMING,500.0,"greedy, math",20523,800
1392,I,Kevin and Grid,PROGRAMMING,4000.0,"fft, graphs, math",204,3300
1392,H,ZS Shuffles Cards,PROGRAMMING,3500.0,"combinatorics, dp, math, probabilities",726,3000
1392,G,Omkar and Pies,PROGRAMMING,3000.0,"bitmasks, dfs and similar, dp, math, shortest paths",499,2900
1392,F,Omkar and Landslide,PROGRAMMING,2500.0,"binary search, constructive algorithms, data structures, greedy, math",2154,2400
1392,E,Omkar and Duck,PROGRAMMING,2000.0,"bitmasks, constructive algorithms, interactive, math",3534,2100
1392,D,Omkar and Bed Wars,PROGRAMMING,1500.0,"dp, greedy",8954,1700
1392,C,Omkar and Waterslide,PROGRAMMING,1000.0,"greedy, implementation",18806,1200
1392,B,Omkar and Infinity Clock,PROGRAMMING,750.0,"implementation, math",18479,800
1392,A,Omkar and Password,PROGRAMMING,500.0,"greedy, math",20613,800
1391,E,Pairs of Pairs,PROGRAMMING,2750.0,"constructive algorithms, dfs and similar, graphs, greedy, trees",1716,2600
1391,D,505,PROGRAMMING,2000.0,"bitmasks, brute force, constructive algorithms, dp, greedy, implementation",5295,2000
1391,C,Cyclic Permutations ,PROGRAMMING,1250.0,"combinatorics, dp, graphs, math",15033,1500
1391,B,Fix You,PROGRAMMING,750.0,"brute force, greedy, implementation",27320,800
1391,A,Suborrays,PROGRAMMING,500.0,"constructive algorithms, math",24386,800
1389,G,Directing Edges,PROGRAMMING,N/A,"dfs and similar, dp, graphs, trees",395,2800
1389,F,Bicolored Segments,PROGRAMMING,N/A,"data structures, dp, graph matchings, sortings",983,2600
1389,E,Calendar Ambiguity,PROGRAMMING,N/A,"math, number theory",3462,2200
1389,D,Segment Intersections,PROGRAMMING,N/A,"brute force, greedy, implementation, math",4319,2100
1389,C,Good String,PROGRAMMING,N/A,"brute force, dp, greedy, two pointers",19058,1500
1389,B,Array Walk,PROGRAMMING,N/A,"brute force, dp, greedy",16812,1600
1389,A,LCM Problem,PROGRAMMING,N/A,"constructive algorithms, greedy, math, number theory",41537,800
1388,E,Uncle Bogdan and Projections,PROGRAMMING,2750.0,"data structures, geometry, sortings",591,2700
1388,D,Captain Flint and Treasure,PROGRAMMING,2000.0,"data structures, dfs and similar, graphs, greedy, implementation, trees",6437,2000
1388,C,Uncle Bogdan and Country Happiness,PROGRAMMING,1500.0,"dfs and similar, greedy, math, trees",9741,1800
1388,B,Captain Flint and a Long Voyage,PROGRAMMING,1000.0,"greedy, math",22295,1000
1388,A,Captain Flint and Crew Recruitment,PROGRAMMING,750.0,"brute force, greedy, math, number theory",24931,800
1387,C,Viruses,PROGRAMMING,N/A,"*special, dp, shortest paths, string suffix structures",131,2900
1387,B2,Village (Maximum),PROGRAMMING,N/A,"*special, dfs and similar, trees",909,2500
1387,B1,Village (Minimum),PROGRAMMING,N/A,"*special, dp, greedy, trees",1470,2100
1387,A,Graph,PROGRAMMING,N/A,"*special, binary search, dfs and similar, dp, math, ternary search",716,2100
1386,C,Joker,PROGRAMMING,N/A,"*special, bitmasks, data structures, divide and conquer, dsu",551,2800
1386,B,Mixture,PROGRAMMING,N/A,"*special, data structures, geometry, math, sortings",122,2900
1386,A,Colors,PROGRAMMING,N/A,"*special, binary search, constructive algorithms, interactive",303,2700
1385,G,Columns Swaps,PROGRAMMING,N/A,"2-sat, dfs and similar, dsu, graphs, implementation",1559,2300
1385,F,Removing Leaves,PROGRAMMING,N/A,"data structures, greedy, implementation, trees",2567,2300
1385,E,Directing Edges,PROGRAMMING,N/A,"constructive algorithms, dfs and similar, graphs",7474,2000
1385,D,a-Good String,PROGRAMMING,N/A,"bitmasks, brute force, divide and conquer, dp, implementation",19350,1500
1385,C,Make It Good,PROGRAMMING,N/A,greedy,27031,1200
1385,B,Restore the Permutation by Merger,PROGRAMMING,N/A,greedy,37186,800
1385,A,Three Pairwise Maximums,PROGRAMMING,N/A,math,39258,800
1384,B2,Koa and the Beach (Hard Version),PROGRAMMING,750.0,"constructive algorithms, dp, greedy, implementation",2500,2200
1384,B1,Koa and the Beach (Easy Version),PROGRAMMING,500.0,"brute force, dp, greedy",3907,1900
1384,A,Common Prefixes,PROGRAMMING,500.0,"constructive algorithms, greedy, strings",18804,1200
1383,F,Special Edges,PROGRAMMING,2250.0,"flows, graphs",359,3200
1383,E,Strange Operation,PROGRAMMING,2000.0,"combinatorics, data structures, dp",787,2800
1383,D,Rearrange,PROGRAMMING,1750.0,"brute force, constructive algorithms, graphs, greedy, sortings",686,2800
1383,C,String Transformation 2,PROGRAMMING,1750.0,"bitmasks, dp, graphs, trees",577,3100
1383,B,GameGame,PROGRAMMING,1000.0,"bitmasks, constructive algorithms, dp, games, greedy, math",5063,1900
1383,A,String Transformation 1,PROGRAMMING,1000.0,"dsu, graphs, greedy, sortings, strings, trees, two pointers",10675,1700
1382,B,Sequential Nim,PROGRAMMING,1250.0,"dp, games",24691,1100
1382,A,Common Subsequence,PROGRAMMING,500.0,brute force,26522,800
1381,E,Origami,PROGRAMMING,3000.0,"geometry, math, sortings",267,3300
1381,D,The Majestic Brown Tree Snake,PROGRAMMING,2500.0,"dfs and similar, dp, greedy, trees, two pointers",677,3000
1381,C,Mastermind,PROGRAMMING,2000.0,"constructive algorithms, graph matchings, greedy, implementation, sortings, two pointers",1636,2500
1381,B,Unmerge,PROGRAMMING,1500.0,dp,8915,1800
1381,A2,Prefix Flip (Hard Version),PROGRAMMING,500.0,"constructive algorithms, data structures, implementation, strings, two pointers",13311,1700
1381,A1,Prefix Flip (Easy Version),PROGRAMMING,500.0,"constructive algorithms, data structures, strings",20527,1300
1380,G,Circular Dungeon,PROGRAMMING,N/A,"greedy, math, probabilities",802,2600
1380,F,Strange Addition,PROGRAMMING,N/A,"data structures, dp, matrices",788,2600
1380,E,Merging Towers,PROGRAMMING,N/A,"data structures, dsu, implementation, trees",2185,2300
1380,D,Berserk And Fireball,PROGRAMMING,N/A,"constructive algorithms, greedy, implementation, math, two pointers",4699,2000
1380,C,Create The Teams,PROGRAMMING,N/A,"brute force, dp, greedy, implementation, sortings",20782,1400
1380,B,Universal Solution,PROGRAMMING,N/A,greedy,14621,1400
1380,A,Three Indices,PROGRAMMING,N/A,"brute force, data structures",25912,900
1379,F2,Chess Strikes Back (hard version),PROGRAMMING,1500.0,"data structures, divide and conquer",508,2800
1379,F1,Chess Strikes Back (easy version),PROGRAMMING,1500.0,"binary search, data structures",600,2700
1379,E,Inverse Genealogy,PROGRAMMING,2500.0,"constructive algorithms, divide and conquer, dp, math, trees",430,2800
1379,D,New Passenger Trams,PROGRAMMING,1500.0,"binary search, brute force, data structures, sortings, two pointers",1085,2300
1379,C,Choosing flowers,PROGRAMMING,1250.0,"binary search, brute force, data structures, dfs and similar, dp, greedy, sortings, two pointers",5578,2000
1379,B,Dubious Cyrpto,PROGRAMMING,750.0,"binary search, brute force, math, number theory",12680,1500
1379,A,Acacius and String,PROGRAMMING,500.0,"brute force, implementation, strings",11935,1500
1375,I,Cubic Lattice,PROGRAMMING,4000.0,"geometry, math, matrices, number theory",265,3500
1375,H,Set Merging,PROGRAMMING,2750.0,"constructive algorithms, divide and conquer",417,3300
1375,G,Tree Modification,PROGRAMMING,2250.0,"brute force, constructive algorithms, dfs and similar, graph matchings, graphs, trees",1936,2800
1375,F,Integer Game,PROGRAMMING,2000.0,"constructive algorithms, games, interactive, math",2247,2600
1375,E,Inversion SwapSort,PROGRAMMING,2000.0,"constructive algorithms, greedy, sortings",3065,2500
1375,D,Replace by MEX,PROGRAMMING,1750.0,"brute force, constructive algorithms, sortings",9209,1900
1375,C,Element Extermination,PROGRAMMING,1500.0,"constructive algorithms, data structures, greedy",21197,1400
1375,B,Neighbor Grid,PROGRAMMING,750.0,"constructive algorithms, greedy",17292,1200
1375,A,Sign Flipping,PROGRAMMING,500.0,"constructive algorithms, math",18355,1100
1374,F,Cyclic Shifts Sorting,PROGRAMMING,N/A,"brute force, constructive algorithms, implementation, sortings",1298,2400
1374,E2,Reading Books (hard version),PROGRAMMING,N/A,"data structures, greedy, implementation, sortings, ternary search, two pointers",927,2500
1374,E1,Reading Books (easy version),PROGRAMMING,N/A,"data structures, greedy, sortings",14051,1600
1374,D,Zero Remainder Array,PROGRAMMING,N/A,"math, sortings, two pointers",23891,1400
1374,C,Move Brackets,PROGRAMMING,N/A,"greedy, strings",47104,1000
1374,B,"Multiply by 2, divide by 6",PROGRAMMING,N/A,math,50565,900
1374,A,Required Remainder,PROGRAMMING,N/A,math,53961,800
1373,G,Pawns,PROGRAMMING,N/A,"data structures, divide and conquer, greedy",798,2600
1373,F,Network Coverage,PROGRAMMING,N/A,"binary search, constructive algorithms, data structures, greedy",1664,2400
1373,E,Sum of Digits,PROGRAMMING,N/A,"brute force, constructive algorithms, dp, greedy",2747,2200
1373,D,Maximum Sum on Even Positions,PROGRAMMING,N/A,"divide and conquer, dp, greedy, implementation",15647,1600
1373,C,Pluses and Minuses,PROGRAMMING,N/A,math,18374,1300
1373,B,01 Game,PROGRAMMING,N/A,games,36017,900
1373,A,Donut Shops,PROGRAMMING,N/A,"greedy, implementation, math",27079,1000
1372,F,Omkar and Modes,PROGRAMMING,3000.0,"binary search, divide and conquer, interactive",446,2700
1372,E,Omkar and Last Floor,PROGRAMMING,2500.0,"dp, greedy, two pointers",1187,2900
1372,D,Omkar and Circle,PROGRAMMING,2000.0,"brute force, dp, games, greedy",5396,2100
1372,C,Omkar and Baseball,PROGRAMMING,1500.0,"constructive algorithms, math",17871,1500
1372,B,Omkar and Last Class of Math,PROGRAMMING,1000.0,"greedy, math, number theory",28161,1300
1372,A,Omkar and Completion,PROGRAMMING,500.0,"constructive algorithms, implementation",31940,800
1371,F,Raging Thunder,PROGRAMMING,3000.0,"data structures, divide and conquer, implementation",616,2800
1371,E2,Asterism (Hard Version),PROGRAMMING,1250.0,"binary search, combinatorics, dp, math, number theory, sortings",2350,2300
1371,E1,Asterism (Easy Version),PROGRAMMING,1500.0,"binary search, brute force, combinatorics, math, number theory, sortings",5240,1900
1371,D,Grid-00100,PROGRAMMING,1500.0,"constructive algorithms, greedy, implementation",13004,1600
1371,C,A Cookie for You,PROGRAMMING,1250.0,"greedy, implementation, math",20562,1300
1371,B,Magical Calendar,PROGRAMMING,1000.0,math,19178,1200
1371,A,Magical Sticks,PROGRAMMING,500.0,math,46132,800
1370,F2,The Hidden Pair (Hard Version),PROGRAMMING,1250.0,"binary search, dfs and similar, graphs, interactive, shortest paths, trees",1488,2700
1370,F1,The Hidden Pair (Easy Version),PROGRAMMING,2000.0,"binary search, dfs and similar, graphs, interactive, shortest paths, trees",1607,2400
1370,E,Binary Subsequence Rotation,PROGRAMMING,2500.0,"binary search, constructive algorithms, data structures, greedy",4889,2100
1370,D,Odd-Even Subsequence,PROGRAMMING,2000.0,"binary search, dp, dsu, greedy, implementation",9694,2000
1370,C,Number Game,PROGRAMMING,1500.0,"games, math, number theory",24634,1400
1370,B,GCD Compression,PROGRAMMING,1000.0,"constructive algorithms, math, number theory",23720,1100
1370,A,Maximum GCD,PROGRAMMING,500.0,"greedy, implementation, math, number theory",52322,800
1369,F,BareLee,PROGRAMMING,3000.0,"dfs and similar, dp, games",651,2700
1369,E,DeadLee,PROGRAMMING,2500.0,"data structures, dfs and similar, greedy, implementation, sortings",2258,2400
1369,D,TediousLee,PROGRAMMING,2000.0,"dp, graphs, greedy, math, trees",8633,1900
1369,C,RationalLee,PROGRAMMING,1500.0,"greedy, math, sortings, two pointers",19624,1400
1369,B,AccurateLee,PROGRAMMING,1000.0,"greedy, implementation, strings",24448,1200
1369,A,FashionabLee,PROGRAMMING,500.0,"geometry, math",36627,800
1368,H2,Breadboard Capacity (hard version),PROGRAMMING,1500.0,,226,3500
1368,H1,Breadboard Capacity (easy version),PROGRAMMING,3000.0,"dp, flows, greedy",349,3300
1368,G,Shifting Dominoes,PROGRAMMING,3500.0,"data structures, geometry, graphs, trees",592,3200
1368,F,Lamps on a Circle,PROGRAMMING,3000.0,"games, implementation, interactive, math",1044,2600
1368,E,Ski Accidents,PROGRAMMING,2500.0,"constructive algorithms, graphs, greedy",2215,2500
1368,D,"AND, OR and square sum",PROGRAMMING,1750.0,"bitmasks, greedy, math",11849,1700
1368,C,Even Picture,PROGRAMMING,1500.0,constructive algorithms,13436,1500
1368,B,Codeforces Subsequences,PROGRAMMING,1000.0,"brute force, constructive algorithms, greedy, math, strings",19818,1500
1368,A,C+=,PROGRAMMING,500.0,"brute force, greedy, implementation, math",39483,800
1367,F2,Flying Sort (Hard Version),PROGRAMMING,N/A,"binary search, data structures, dp, greedy, sortings, two pointers",1677,2400
1367,F1,Flying Sort (Easy Version),PROGRAMMING,N/A,"dp, greedy, two pointers",3274,2100
1367,E,Necklace Assembly,PROGRAMMING,N/A,"brute force, dfs and similar, dp, graphs, greedy, number theory",5456,1900
1367,D,Task On The Board,PROGRAMMING,N/A,"constructive algorithms, greedy, implementation, sortings",8349,1800
1367,C,Social Distance,PROGRAMMING,N/A,"constructive algorithms, greedy, math",23517,1300
1367,B,Even Array,PROGRAMMING,N/A,"greedy, math",53732,800
1367,A,Short Substrings,PROGRAMMING,N/A,"implementation, strings",57586,800
1366,G,Construct the String,PROGRAMMING,N/A,"data structures, dp, strings",547,2700
1366,F,Jog Around The Graph,PROGRAMMING,N/A,"binary search, dp, geometry, graphs",808,2700
1366,E,Two Arrays,PROGRAMMING,N/A,"binary search, brute force, combinatorics, constructive algorithms, dp, two pointers",4289,2100
1366,D,Two Divisors,PROGRAMMING,N/A,"constructive algorithms, math, number theory",10536,2000
1366,C,Palindromic Paths,PROGRAMMING,N/A,"greedy, math",13588,1500
1366,B,Shuffle,PROGRAMMING,N/A,"math, two pointers",21134,1300
1366,A,Shovels and Swords,PROGRAMMING,N/A,"binary search, greedy, math",30177,1100
1365,G,Secure Password,PROGRAMMING,3000.0,"bitmasks, combinatorics, constructive algorithms, interactive, math",1169,2800
1365,F,Swaps Again,PROGRAMMING,2500.0,"constructive algorithms, implementation, sortings",4451,2100
